device,start_time,trip_count,end_time,length_raw,length_sim,dif_length
be492f9e5222543e,2017/11/10 08:39:25.000,4,2017/11/10 10:01:07.000,11751.575000000000728,11673.205,78.370
be492f9e5222543e,2017/11/11 16:45:45.000,4,2017/11/11 16:58:15.000,1962.821999999999889,1955.974,6.848
be492f9e5222543e,2017/11/10 11:46:45.000,5,2017/11/10 12:10:29.000,4149.353000000000065,4129.508,19.845
be492f9e5222543e,2017/11/12 16:30:18.000,10,2017/11/12 17:01:17.000,6672.944000000000415,6660.533,12.411
be492f9e5222543e,2017/11/13 20:00:39.000,11,2017/11/15 10:05:03.000,27104.293000000001484,27088.443,15.850
be492f9e5222543e,2017/11/16 12:07:36.000,13,2017/11/16 12:08:11.000,0.000000000000000,0.000,0.000
be492f9e5222543e,2017/12/02 08:56:29.000,17,2017/12/02 09:17:16.000,419.456999999999994,399.930,19.527
c04a9ce450d85367,2017/11/13 15:09:32.000,8,2017/11/13 15:25:13.000,3308.347000000000207,3298.977,9.370
c04a9ce450d85367,2017/11/14 09:35:07.000,9,2017/11/14 09:55:38.000,2924.887999999999920,2913.736,11.152
c04a9ce450d85367,2017/11/21 14:16:43.000,10,2017/11/21 14:17:47.000,22.140000000000001,22.140,0.000
c04a9ce450d85367,2017/11/21 14:17:52.000,11,2017/11/21 14:49:27.000,3369.193000000000211,3342.033,27.160
f10bdbbea0e46dd0,2017/11/10 14:14:40.000,1,2017/11/10 14:19:07.000,35.850999999999999,13.939,21.912
f10bdbbea0e46dd0,2017/11/10 14:19:57.000,2,2017/11/10 14:46:29.000,5605.047999999999774,5580.498,24.550
f10bdbbea0e46dd0,2017/11/13 06:37:27.000,4,2017/11/13 07:04:21.000,7461.622000000000298,7438.008,23.614
f10bdbbea0e46dd0,2017/11/13 12:28:21.000,5,2017/11/13 15:40:44.000,9404.506999999999607,9397.736,6.771
f10bdbbea0e46dd0,2017/11/13 15:49:18.000,8,2017/11/13 15:58:31.000,1985.967000000000098,1982.149,3.818
f10bdbbea0e46dd0,2017/11/14 07:09:41.000,9,2017/11/14 13:41:26.000,7592.372000000000298,7546.851,45.521
f10bdbbea0e46dd0,2017/11/14 13:41:27.000,10,2017/11/14 14:27:13.000,9473.629999999999200,9446.538,27.092
f10bdbbea0e46dd0,2017/11/15 07:08:07.000,11,2017/11/15 07:42:03.000,9295.986999999999171,9282.045,13.942
f10bdbbea0e46dd0,2017/11/15 13:18:42.000,12,2017/11/15 14:11:55.000,9035.092000000000553,9001.603,33.489
f10bdbbea0e46dd0,2017/11/16 07:07:56.000,12,2017/11/16 07:45:07.000,7406.322000000000116,7379.431,26.891
ff64f36fe20f131,2017/11/09 11:58:22.000,4,2017/11/09 12:43:29.000,4351.189999999999600,4347.500,3.690
ff64f36fe20f131,2017/11/09 12:43:49.000,5,2017/11/09 13:22:40.000,5593.555000000000291,5567.569,25.986
ff64f36fe20f131,2017/11/09 13:34:42.000,6,2017/11/09 14:01:11.000,906.565000000000055,902.219,4.346
ff64f36fe20f131,2017/11/09 14:08:37.000,7,2017/11/09 14:25:36.000,1426.766000000000076,1398.658,28.108
ff64f36fe20f131,2017/11/11 10:39:58.000,10,2017/11/11 10:55:36.000,5590.003999999999905,5586.088,3.916
ff64f36fe20f131,2017/11/11 10:55:45.000,11,2017/11/11 11:35:22.000,341.512999999999977,326.083,15.430
ff64f36fe20f131,2017/11/11 12:10:07.000,12,2017/11/11 21:45:11.000,12732.450999999999112,12713.778,18.673
ff64f36fe20f131,2017/11/11 12:10:07.000,12,2017/11/11 21:45:11.000,12732.450999999999112,12713.778,18.673
ff64f36fe20f131,2017/11/15 13:24:34.000,13,2017/11/15 13:38:02.000,1899.362000000000080,1893.153,6.209
ff64f36fe20f131,2017/11/16 11:11:25.000,13,2017/11/16 11:39:45.000,3249.360999999999876,3122.137,127.224
ff64f36fe20f131,2017/11/16 13:22:00.000,14,2017/11/16 14:00:28.000,2861.340999999999894,2847.737,13.604
ff64f36fe20f131,2017/11/16 14:00:37.000,15,2017/11/16 14:04:30.000,797.005999999999972,797.006,0.000
ff64f36fe20f131,2017/11/16 14:04:34.000,16,2017/11/16 14:18:19.000,63.857999999999997,63.858,0.000
14571aeb92ef00fd,2017/09/16 09:42:18.000,14,2017/09/16 12:55:49.000,8892.472999999999956,8619.448,273.025
14571aeb92ef00fd,2017/09/18 19:41:49.000,15,2017/09/18 19:42:23.000,13.228000000000000,13.228,0.000
14571aeb92ef00fd,2017/09/19 08:51:30.000,16,2017/09/19 09:00:04.000,1330.156999999999925,1327.832,2.325
14571aeb92ef00fd,2017/09/19 18:49:03.000,17,2017/09/19 19:04:17.000,2447.286999999999807,2367.453,79.834
1adf6bdbbb6f317b,2017/09/13 15:15:48.000,7,2017/09/13 15:17:11.000,1416.212999999999965,1416.213,0.000
43719b7c983f3578,2017/09/13 17:44:24.000,55,2017/09/13 17:52:55.000,319.230000000000018,319.230,0.000
43719b7c983f3578,2017/09/15 15:56:21.000,57,2017/09/16 00:58:52.000,2.684000000000000,2.684,0.000
43719b7c983f3578,2017/09/16 18:39:45.000,57,2017/09/16 18:40:04.000,784.865999999999985,775.665,9.201
43719b7c983f3578,2017/09/19 19:18:56.000,63,2017/09/20 07:30:14.000,1816.228000000000065,1789.279,26.949
677751866a44e3e4,2017/09/15 16:16:34.000,1,2017/09/15 16:18:22.000,10.962999999999999,1.819,9.144
677751866a44e3e4,2017/09/16 09:15:39.000,3,2017/09/16 11:46:40.000,5788.045000000000073,5478.123,309.922
6a5ed68cb3581305,2017/09/19 11:14:41.000,1,2017/09/19 11:16:05.000,34.161999999999999,34.162,0.000
6a5ed68cb3581305,2017/09/19 11:16:54.000,2,2017/09/19 11:18:33.000,143.143000000000001,141.477,1.666
8449b1811700bd63,2017/09/19 10:44:09.000,10,2017/09/19 10:44:21.000,22.279000000000000,22.279,0.000
9b6fb2f8e4e18c0b,2017/09/21 15:27:35.000,2,2017/09/21 16:07:58.000,4444.573000000000320,4430.651,13.922
b1ac5766b362c9b0,2017/09/17 05:47:11.000,1,2017/09/17 06:02:53.000,4462.988000000000284,4404.031,58.957
b1ac5766b362c9b0,2017/09/17 05:47:11.000,1,2017/09/17 06:02:53.000,4462.988000000000284,4404.031,58.957
b1eb757f7bd3420c,2017/09/21 15:46:52.000,1,2017/09/21 16:22:44.000,3304.121000000000095,3026.525,277.596
b9508c016f700eea,2017/09/19 06:29:21.000,5,2017/09/19 06:55:29.000,5178.284999999999854,5121.094,57.191
ce37e35d0ddb2ce8,2017/09/12 15:40:44.000,55,2017/09/12 15:40:46.000,0.000000000000000,0.000,0.000
ce37e35d0ddb2ce8,2017/09/12 16:21:19.000,56,2017/09/12 16:21:27.000,0.000000000000000,0.000,0.000
ce37e35d0ddb2ce8,2017/09/15 15:59:34.000,64,2017/09/15 15:59:46.000,24.402999999999999,24.403,0.000
e2ff1ed10162056f,2017/09/15 06:59:07.000,3,2017/09/15 08:40:11.000,1631.910000000000082,1627.609,4.301
e56242e9404d2053,2017/09/12 15:44:49.000,22,2017/09/12 16:10:42.000,0.000000000000000,0.000,0.000
e56242e9404d2053,2017/09/12 16:21:29.000,23,2017/09/12 16:21:37.000,0.000000000000000,0.000,0.000
e9236012d1f3b712,2017/09/18 07:11:23.000,1,2017/09/18 07:21:21.000,1617.554000000000087,1609.764,7.790
fe0df20f83b53497,2017/09/18 15:05:48.000,1,2017/09/18 15:16:56.000,2359.972999999999956,2347.959,12.014
fe0df20f83b53497,2017/09/18 15:16:59.000,2,2017/09/18 15:17:01.000,8.914000000000000,8.914,0.000
